Family	Genus	Species
Poaceae	Lolium L.	Lolium interruptum (Desf.) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium lepturoide Lojac., 1909
Poaceae	Lolium L.	Lolium letourneuxianum (St.-Yves) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium liangshanicum (L.Liu) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium mairei (St.-Yves) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium mazzettianum (E.B.Alexeev) Darbysh.
Poaceae	Lolium L.	Lolium mediterraneum (Hack.) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium multiflorum Gaudin
Poaceae	Lolium L.	Lolium multiflorum Guss., 1843
Poaceae	Lolium L.	Lolium multiflorum Lam.
Poaceae	Lolium L.	Lolium multiflorum x perenne
Poaceae	Lolium L.	Lolium multiflorum × perenne
Poaceae	Lolium L.	Lolium multiflorum × rigidum subsp. rigidum
Poaceae	Lolium L.	Lolium oechicum Rouv.
Poaceae	Lolium L.	Lolium perenne Aitch., 1882
Poaceae	Lolium L.	Lolium perenne L.
Poaceae	Lolium L.	Lolium perenne × rigidum subsp. rigidum
Poaceae	Lolium L.	Lolium persicum Boiss. & Hohen.
Poaceae	Lolium L.	Lolium phoenix Rouv.
Poaceae	Lolium L.	Lolium pluriflorum (Schult.) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium pratense (Huds.) Darbysh.
Poaceae	Lolium L.	Lolium ramosum P.Beauv.
Poaceae	Lolium L.	Lolium remotum Schrank
Poaceae	Lolium L.	Lolium rigidum Gaudin
Poaceae	Lolium L.	Lolium romanum Sanguin.
Poaceae	Lolium L.	Lolium saxatile H.Scholz & S.Scholz
Poaceae	Lolium L.	Lolium scabriflorum (L.Liu) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium subulatum Vis.
Poaceae	Lolium L.	Lolium temulentum L.
Poaceae	Lolium L.	Lolium temulentum Thunb., 1784
Poaceae	Lolium L.	Lolium tenue Guss.
Poaceae	Lolium L.	Lolium tenue M.Bieb., 1808
Poaceae	Lolium L.	Lolium tuberosum (Romero Zarco & Cabezudo) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium xerophilum Domin
Poaceae	Lolium L.	Lolium ×aschersonianum (Dörfl.) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium ×boucheanum Kunth
Poaceae	Lolium L.	Lolium ×brinkmannii (A.Braun) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium ×czarnohorense (Zapal.) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium ×elongatum (Ehrh.) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium ×fleischeri (Rohlena) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium ×holmbergii (Dörfl.) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium ×hubbardii B.K.Simon
Poaceae	Lolium L.	Lolium ×krasanii (H.Scholz) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium ×portalii D.Allen
Poaceae	Lolium L.	Lolium ×schlickumii (Grantzow) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Lolium ×subnutans (Holmb.) Banfi, Galasso, Foggi, Kopecký & Ardenghi
Poaceae	Lolium L.	Schedonorus alpinus Hoppe
Poaceae	Lolium L.	Schedonorus arundinaceus subsp. arundinaceus × giganteus
Poaceae	Lolium L.	Schedonorus arundinaceus subsp. arundinaceus × pratensis
Poaceae	Lolium L.	Schedonorus arundinaceus subsp. uechtritzianus × giganteus
Poaceae	Lolium L.	Schedonorus arundinaceus subsp. uechtritzianus × pratensis
Poaceae	Lolium L.	Schedonorus arundinaceus x giganteus
Poaceae	Lolium L.	Schedonorus arundinaceus x pratensis
Poaceae	Lolium L.	Schedonorus arundinaceus × giganteus
Poaceae	Lolium L.	Schedonorus arundinaceus × pratensis
Poaceae	Lolium L.	Schedonorus asper Gaud. ex Roem. & Schult., 1817
Poaceae	Lolium L.	Schedonorus beneki Lange, 1874
Poaceae	Lolium L.	Schedonorus ciliatus Kjellm.
Poaceae	Lolium L.	Schedonorus giganteus x pratensis
Poaceae	Lolium L.	Schedonorus giganteus × pratensis
Poaceae	Lolium L.	Schedonorus tenuifolius Andrz. ex Trautv.
Poaceae	Lolium L.	Schedonorus transparens Munro ex Stapf, 1896
Poaceae	Lolium x Schedonorus	Lolium multiflorum x Schedonorus pratensis
Poaceae	Lolium x Schedonorus	Lolium perenne x Schedonorus pratensis
Poaceae	Lombardochloa Roseng. & B.R.Arrill.	Lombardochloa rufa (J.Presl) Roseng. & B.R.Arrill.
Poaceae	Lophacme Stapf	Lophacme digitata Stapf
Poaceae	Lophacme Stapf	Lophacme parva Renvoize & Clayton
Poaceae	Lophatherum Brongn.	Acroelytrum urville Steud. ex Miq.
Poaceae	Lophatherum Brongn.	Lophatherum gracile Brongn.
Poaceae	Lophatherum Brongn.	Lophatherum sinense Rendle
Poaceae	Lophopogon Hack.	Lophopogon kingii Hook.f.
Poaceae	Lophopogon Hack.	Lophopogon prasannae K.Prasad, Nagaraju, A.Naray., A.M.Reddy, Sankara Rao & B.R.P
Poaceae	Lophopogon Hack.	Lophopogon tridentatus (Roxb.) Hack.
Poaceae	Lorenzochloa Reeder & C.Reeder	Anatherostipa brevis (Torres) Peñail.
Poaceae	Lorenzochloa Reeder & C.Reeder	Anatherostipa coroi F.Rojas
Poaceae	Lorenzochloa Reeder & C.Reeder	Anatherostipa orurensis F.Rojas
Poaceae	Lorenzochloa Reeder & C.Reeder	Anatherostipa spec (Pilg.) Peñailillo
Poaceae	Lorenzochloa Reeder & C.Reeder	Lorenzochloa erectifolia (Swallen) Reeder & C.Reeder
Poaceae	Loudetia Hochst.	
Poaceae	Loudetia Hochst. ex Steud.	Loudetia angolensis C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia annua (Stapf) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia arundinacea (Hochst. ex A.Rich.) Hochst. ex Steud.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia barbata A.Braun ex Steud.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia cerata (Stapf) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia coarctata (A.Camus) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia cuanzensis Lubke & Phipps
Poaceae	Loudetia Hochst. ex Steud.	Loudetia demeusei (De Wild.) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia densispica (Rendle) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia echinulata C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia elegans Hochst.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia esculenta C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia filifolia Schweick.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia flammida (Trin.) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia flavida (Stapf) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia furtiva Jacq.-Fél.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia hordeiformis (Stapf) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia jaegeriana A.Camus
Poaceae	Loudetia Hochst. ex Steud.	Loudetia kagerensis (K.Schum.) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia lanata (Stent & J.M.Rattray) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia migiurtina (Chiov.) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia phragmitoides (Peter) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia pratii Jacq.-Fél.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia simplex (Nees) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia tisserantii C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia togoensis (Pilg.) C.E.Hubb.
Poaceae	Loudetia Hochst. ex Steud.	Loudetia vanderystii (De Wild.) C.E.Hubb.
Poaceae	Loudetiopsis Conert	Loudetiopsis ambiens (K.Schum.) Conert
Poaceae	Loudetiopsis Conert	Loudetiopsis baldwinii (C.E.Hubb.) J.B.Phipps
Poaceae	Loudetiopsis Conert	Loudetiopsis capillipes (C.E.Hubb.) Conert
Poaceae	Loudetiopsis Conert	Loudetiopsis chevalieri (Stapf) Conert
Poaceae	Loudetiopsis Conert	Loudetiopsis chrysothrix (Nees) Conert
Poaceae	Loudetiopsis Conert	Loudetiopsis falcipes (C.E.Hubb.) J.B.Phipps
Poaceae	Loudetiopsis Conert	Loudetiopsis glabrata (K.Schum.) Conert
Poaceae	Loudetiopsis Conert	Loudetiopsis kerstingii (Pilg.) Conert
Poaceae	Loudetiopsis Conert	Loudetiopsis scaettae (A.Camus) Clayton
Poaceae	Loudetiopsis Conert	Loudetiopsis thoroldii (C.E.Hubb.) J.B.Phipps
Poaceae	Loudetiopsis Conert	Loudetiopsis trigemina (C.E.Hubb.) Conert
Poaceae	Louisiella C.E.Hubb. & J.Léonard	Louisiella elephantipes (Nees ex Trin.) Zuloaga
Poaceae	Louisiella C.E.Hubb. & J.Léonard	Louisiella fluitans C.E.Hubb. & J.Léonard
Poaceae	Louisiella C.E.Hubb. & J.Léonard	Louisiella paludosa (Roxb.) Landge
Poaceae	Loxodera Launert	Loxodera bovonei (Chiov.) Launert
Poaceae	Loxodera Launert	Loxodera caespitosa (C.E.Hubb.) B.K.Simon
Poaceae	Loxodera Launert	Loxodera caespitosa (C.E.Hubb.) Clayton, 1978
Poaceae	Loxodera Launert	Loxodera ledermannii (Pilg.) Clayton, 1965
Poaceae	Loxodera Launert	Loxodera ledermannii (Pilg.) Launert
Poaceae	Loxodera Launert	Loxodera rhytachnoides (Launert) Clayton
Poaceae	Loxodera Launert	Loxodera strigosa (Gledhill) Clayton
